ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,¿Existencias?,Inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Nombre del atributo 4,Valor(es) del atributo 4,Atributo visible 4,Atributo global 4,Nombre del atributo 5,Valor(es) del atributo 5,Atributo visible 5,Atributo global 5,Nombre del atributo 6,Valor(es) del atributo 6,Atributo visible 6,Atributo global 6,Nombre del atributo 7,Valor(es) del atributo 7,Atributo visible 7,Atributo global 7,Nombre del atributo 8,Valor(es) del atributo 8,Atributo visible 8,Atributo global 8
4380,variation,6d3c1783ad20,,"Auricular inalámbrico con cable 45.7”, mic en línea, negro. Uso con NNTN8127. - DEP570e, VHF",1,0,visible,,Auricular Inalámbrico,1,,0,0,,,,,,0,,Compatibilidad,DEP570e,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4381,variation,70487c0f2fde,,"Auricular inalámbrico con cable 45.7”, mic en línea, negro. Uso con NNTN8127. - DEP570e, UHF",1,0,visible,,Auricular Inalámbrico,1,,0,0,,,,,,0,,Compatibilidad,DEP570e,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4382,variable,NNTN8299A,,Remplazo eartips.,1,0,visible,Auricular Inalámbrico,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Auriculares, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/25-TAPONES-DE-REPUESTO.jpg,609,,Compatibilidad,"DEP550e, DEP570e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4383,variation,NNTN8299A,,"Remplazo eartips. - DEP550e, VHF",1,0,visible,,Auricular Inalámbrico,1,,0,0,5636,,,,https://www.interwins.cl/wp-content/uploads/2023/02/25-TAPONES-DE-REPUESTO.jpg,0,,Compatibilidad,DEP550e,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4384,variation,2d3b12c59015,,"Remplazo eartips. - DEP550e, VHF",1,0,visible,,Auricular Inalámbrico,1,,0,0,,,,,,0,,Compatibilidad,DEP550e,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4385,variation,e882952523ca,,"Remplazo eartips. - DEP550e, UHF",1,0,visible,,Auricular Inalámbrico,1,,0,0,,,,,,0,,Compatibilidad,DEP550e,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4386,variation,d3a2a61c6044,,"Remplazo eartips. - DEP570e, VHF",1,0,visible,,Auricular Inalámbrico,1,,0,0,,,,,,0,,Compatibilidad,DEP570e,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4387,variation,81ef7b09f686,,"Remplazo eartips. - DEP570e, UHF",1,0,visible,,Auricular Inalámbrico,1,,0,0,,,,,,0,,Compatibilidad,DEP570e,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4388,variable,HMN9754D,,Micrófono vigilancia de 2 piezas (lazo plástico para la oreja),1,0,visible,Micrófono Vigilancia de 2 Piezas,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Micrófonos, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/03-MICROFONO-DE-VIGILANCIA-DE-2-PIEZAS-LAZO-DE-PLASTICO-PARA-LA-OREJA-FM.jpg,604,,Compatibilidad,"EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4389,variation,HMN9754D,,"Micrófono vigilancia de 2 piezas (lazo plástico para la oreja) - EP350NKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,204606,,,,https://www.interwins.cl/wp-content/uploads/2023/02/03-MICROFONO-DE-VIGILANCIA-DE-2-PIEZAS-LAZO-DE-PLASTICO-PARA-LA-OREJA-FM.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4390,variation,a16c71dd38b4,,"Micrófono vigilancia de 2 piezas (lazo plástico para la oreja) - EP350NKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4391,variation,29012c605e03,,"Micrófono vigilancia de 2 piezas (lazo plástico para la oreja) - EP350NKP, UHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4392,variation,ad25523502b8,,"Micrófono vigilancia de 2 piezas (lazo plástico para la oreja) - EP350LKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4393,variation,a0dc75c7f0ec,,"Micrófono vigilancia de 2 piezas (lazo plástico para la oreja) - EP350LKP, UHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4400,variable,PMLN4443AB,,Receptor Mag One ear con interruptor Mic/PTT/VOX,1,0,visible,Micrófono Vigilancia de 2 Piezas,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Micrófonos, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/06/PMLN4443AB.jpg,605,,Compatibilidad,"A8, EP350LKP, EP350MX, EP350NKP, EP450",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4401,variation,PMLN4443AB,,"Receptor Mag One ear con interruptor Mic/PTT/VOX - EP350NKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,26902,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4402,variation,eed169252f59,,"Receptor Mag One ear con interruptor Mic/PTT/VOX - EP350NKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4403,variation,e3250f4c7cd8,,"Receptor Mag One ear con interruptor Mic/PTT/VOX - EP350NKP, UHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4404,variation,50bc0e219781,,"Receptor Mag One ear con interruptor Mic/PTT/VOX - EP350LKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4405,variation,2740ad0b8bcc,,"Receptor Mag One ear con interruptor Mic/PTT/VOX - EP350LKP, UHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4406,variable,PMLN4444A,,Mag One auricular con micrófono en línea PTT/Mic/VOX switch,1,0,visible,Micrófono Vigilancia de 2 Piezas,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Auriculares, Ventas > Accesorios > Micrófonos, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/48-MAG-ONE-AURICULAR-CON-MICROFONO-EN-LINEA-PTTMICVOX-SWITCH.jpg,591,,Compatibilidad,"EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4407,variation,PMLN4444A,,"Mag One auricular con micrófono en línea PTT/Mic/VOX switch - EP350NKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,46036,,,,https://www.interwins.cl/wp-content/uploads/2023/02/48-MAG-ONE-AURICULAR-CON-MICROFONO-EN-LINEA-PTTMICVOX-SWITCH.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4408,variation,7fb489f48781,,"Mag One auricular con micrófono en línea PTT/Mic/VOX switch - EP350NKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4409,variation,bcc1772789e4,,"Mag One auricular con micrófono en línea PTT/Mic/VOX switch - EP350NKP, UHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4410,variation,79519a76d87f,,"Mag One auricular con micrófono en línea PTT/Mic/VOX switch - EP350LKP, VHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4411,variation,093384cdf5f3,,"Mag One auricular con micrófono en línea PTT/Mic/VOX switch - EP350LKP, UHF",1,0,visible,,Micrófono Vigilancia de 2 Piezas,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4412,variable,PMLN4445A,,Audífono ultra ligero de diadema con PTT/VOX,1,0,visible,Auricular Diadema con PTT/VOX,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Auriculares, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/49-MAG-ONE-AUDIFONO-ULTRA-LIGERO-DE-DIADEMA-CON-PTTVOX.jpg,534,,Compatibilidad,"EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4413,variation,PMLN4445A,,"Audífono ultra ligero de diadema con PTT/VOX - EP350NKP, VHF",1,0,visible,,Auricular Diadema con PTT/VOX,1,,0,0,53188,,,,https://www.interwins.cl/wp-content/uploads/2023/02/49-MAG-ONE-AUDIFONO-ULTRA-LIGERO-DE-DIADEMA-CON-PTTVOX.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4414,variation,e0e2197df167,,"Audífono ultra ligero de diadema con PTT/VOX - EP350NKP, VHF",1,0,visible,,Auricular Diadema con PTT/VOX,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4415,variation,8fb6ff42f074,,"Audífono ultra ligero de diadema con PTT/VOX - EP350NKP, UHF",1,0,visible,,Auricular Diadema con PTT/VOX,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4416,variation,a5b9d2437bab,,"Audífono ultra ligero de diadema con PTT/VOX - EP350LKP, VHF",1,0,visible,,Auricular Diadema con PTT/VOX,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4417,variation,0cec6cf6167e,,"Audífono ultra ligero de diadema con PTT/VOX - EP350LKP, UHF",1,0,visible,,Auricular Diadema con PTT/VOX,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4418,variable,PMLN5003A,,Transductor ultra-liviano para sien,1,0,visible,Transductor Para Sien,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/16-TRANSDUCTOR-ULTRA-LIVIANO-PARA-LA-SIEN.jpg,612,,Compatibilidad,"EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4419,variation,PMLN5003A,,"Transductor ultra-liviano para sien - EP350NKP, VHF",1,0,visible,,Transductor Para Sien,1,,0,0,140666,,,,https://www.interwins.cl/wp-content/uploads/2023/02/16-TRANSDUCTOR-ULTRA-LIVIANO-PARA-LA-SIEN.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4420,variation,b9c4cc1ce558,,"Transductor ultra-liviano para sien - EP350NKP, VHF",1,0,visible,,Transductor Para Sien,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4421,variation,3b3427aa7617,,"Transductor ultra-liviano para sien - EP350NKP, UHF",1,0,visible,,Transductor Para Sien,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4422,variation,9cb193d5a4bb,,"Transductor ultra-liviano para sien - EP350LKP, VHF",1,0,visible,,Transductor Para Sien,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4423,variation,76b6e97a1268,,"Transductor ultra-liviano para sien - EP350LKP, UHF",1,0,visible,,Transductor Para Sien,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4430,variable,RLN5317A,,Auricular de 2 conectores con micrófono y PTT (beige),1,0,visible,Auricular con PTT,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Auriculares, Ventas > Accesorios > Micrófonos, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/RLN5317.jpg,542,,Compatibilidad,"EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4431,variation,RLN5317A,,"Auricular de 2 conectores con micrófono y PTT (beige) - EP350NKP, VHF",1,0,visible,,Auricular con PTT,1,,0,0,214836,,,,https://www.interwins.cl/wp-content/uploads/2023/02/RLN5317.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4432,variation,2b007b9ac512,,"Auricular de 2 conectores con micrófono y PTT (beige) - EP350NKP, VHF",1,0,visible,,Auricular con PTT,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4433,variation,26d853c36348,,"Auricular de 2 conectores con micrófono y PTT (beige) - EP350NKP, UHF",1,0,visible,,Auricular con PTT,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4434,variation,44823bf2b0a0,,"Auricular de 2 conectores con micrófono y PTT (beige) - EP350LKP, VHF",1,0,visible,,Auricular con PTT,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4435,variation,a36f04c759b3,,"Auricular de 2 conectores con micrófono y PTT (beige) - EP350LKP, UHF",1,0,visible,,Auricular con PTT,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4436,variable,RLN5318A,,Auricular de 2 conectores con micrófono y PTT combinado (negro),1,0,visible,Auricular con PTT,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Auriculares, Ventas > Accesorios > Micrófonos, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/39-AURICULAR-DE-2-CONECTORES-CON-MIC.-Y-PTT.-NEGRO.jpg,543,,Compatibilidad,"EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4437,variation,RLN5318A,,"Auricular de 2 conectores con micrófono y PTT combinado (negro) - EP350NKP, VHF",1,0,visible,,Auricular con PTT,1,,0,0,214836,,,,https://www.interwins.cl/wp-content/uploads/2023/02/39-AURICULAR-DE-2-CONECTORES-CON-MIC.-Y-PTT.-NEGRO.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4438,variation,e9c115ee244d,,"Auricular de 2 conectores con micrófono y PTT combinado (negro) - EP350NKP, VHF",1,0,visible,,Auricular con PTT,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4439,variation,efc3e1c34354,,"Auricular de 2 conectores con micrófono y PTT combinado (negro) - EP350NKP, UHF",1,0,visible,,Auricular con PTT,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4440,variation,857354d22fa6,,"Auricular de 2 conectores con micrófono y PTT combinado (negro) - EP350LKP, VHF",1,0,visible,,Auricular con PTT,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4441,variation,14b80b44c512,,"Auricular de 2 conectores con micrófono y PTT combinado (negro) - EP350LKP, UHF",1,0,visible,,Auricular con PTT,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4442,variable,RLN6230A,,Kit de ruido fuerte (incluye tapones de espuma con tubo acústico),1,0,visible,Kit de Audio,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/32-KIT-DE-ALTO-RUIDO.jpg,589,,Compatibilidad,"DEP450, EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4443,variation,RLN6230A,,"Kit de ruido fuerte (incluye tapones de espuma con tubo acústico) - EP350NKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,57545,,,,https://www.interwins.cl/wp-content/uploads/2023/02/32-KIT-DE-ALTO-RUIDO.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4444,variation,1dbc43653dc2,,"Kit de ruido fuerte (incluye tapones de espuma con tubo acústico) - EP350NKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4445,variation,e6d220545b69,,"Kit de ruido fuerte (incluye tapones de espuma con tubo acústico) - EP350NKP, UHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4446,variation,4661a92b84fa,,"Kit de ruido fuerte (incluye tapones de espuma con tubo acústico) - EP350LKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4447,variation,d88a75b565fd,,"Kit de ruido fuerte (incluye tapones de espuma con tubo acústico) - EP350LKP, UHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4448,variation,5c67ae3fe367,,"Kit de ruido fuerte (incluye tapones de espuma con tubo acústico) - DEP450, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,DEP450,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4449,variation,5bb09f00834f,,"Kit de ruido fuerte (incluye tapones de espuma con tubo acústico) - DEP450, UHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,DEP450,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4458,variable,RLN6232A,,Kit de bajo ruido (incluye audífonos de goma con tubo acústico),1,0,visible,Kit de Audio,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/02/29-KIT-DE-BAJO-RUIDO.jpg,587,,Compatibilidad,"DEP450, EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4459,variation,RLN6232A,,"Kit de bajo ruido (incluye audífonos de goma con tubo acústico) - EP350NKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,35806,,,,https://www.interwins.cl/wp-content/uploads/2023/02/29-KIT-DE-BAJO-RUIDO.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4460,variation,778339fefbe8,,"Kit de bajo ruido (incluye audífonos de goma con tubo acústico) - EP350NKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4461,variation,a842b0b1d316,,"Kit de bajo ruido (incluye audífonos de goma con tubo acústico) - EP350NKP, UHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4462,variation,362d3995df4b,,"Kit de bajo ruido (incluye audífonos de goma con tubo acústico) - EP350LKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4463,variation,a7007b9a7140,,"Kit de bajo ruido (incluye audífonos de goma con tubo acústico) - EP350LKP, UHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4464,variation,41222c422c7c,,"Kit de bajo ruido (incluye audífonos de goma con tubo acústico) - DEP450, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,DEP450,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4465,variation,517a72aab130,,"Kit de bajo ruido (incluye audífonos de goma con tubo acústico) - DEP450, UHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,DEP450,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4466,variable,RLN6241A,,"Kit de bajo ruido, beige (incluye audífonos de goma con tubo acústico)",1,0,visible,Kit de Audio,,1,,0,0,,"Ventas > Accesorios, Ventas > Accesorios > Portátiles > Auriculares, Ventas > Accesorios > Portátiles, Ventas",,,https://www.interwins.cl/wp-content/uploads/2023/12/RLN6241-Kit-de-bajo-ruido-beige-incluye-audifonos-de-goma-con-tubo-acustico.jpg,588,,Compatibilidad,"DEP450, EP350LKP, EP350NKP",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Frecuencia,"UHF, VHF",1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
4467,variation,RLN6241A,,"Kit de bajo ruido, beige (incluye audífonos de goma con tubo acústico) - EP350NKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,33154,,,,https://www.interwins.cl/wp-content/uploads/2023/12/RLN6241-Kit-de-bajo-ruido-beige-incluye-audifonos-de-goma-con-tubo-acustico.jpg,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4468,variation,3ae5b42549f1,,"Kit de bajo ruido, beige (incluye audífonos de goma con tubo acústico) - EP350NKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4469,variation,6cc884dde091,,"Kit de bajo ruido, beige (incluye audífonos de goma con tubo acústico) - EP350NKP, UHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350NKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4470,variation,bc9052114f42,,"Kit de bajo ruido, beige (incluye audífonos de goma con tubo acústico) - EP350LKP, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4471,variation,f6392810b873,,"Kit de bajo ruido, beige (incluye audífonos de goma con tubo acústico) - EP350LKP, UHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,EP350LKP,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
4472,variation,e28fc8f30317,,"Kit de bajo ruido, beige (incluye audífonos de goma con tubo acústico) - DEP450, VHF",1,0,visible,,Kit de Audio,1,,0,0,,,,,,0,,Compatibilidad,DEP450,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
